,company,typename,inches,ram,x_res,y_res,full_hd,ips_panel,touchscreen,4k_display,cpu_type,cpu_speed,cpu_brand,primary_memory_type,primary_memory_capacity,secondary_memory_type,secondary_memory_capacity,gpu_brand,os,weight,price
1118,toshiba,ultrabook,13.3,16,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,1.05,118601.28
1119,asus,gaming,17.3,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,3.52,69929.47
1120,vero,notebook,13.3,4,1920,1080,1,0,0,0,others,1.44,intel,flash storage,32,no secondary memory,0,intel hd,windows,1.35,10442.88
1121,hp,notebook,13.3,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.16,90043.2
1122,hp,notebook,14.0,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.43,80612.64
1123,dell,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,linux,2.09,27899.01
1124,asus,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.4,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.0,23176.8
1125,lenovo,2 in 1 convertible,14.0,8,1920,1080,1,1,1,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.8,88924.32
1126,lenovo,2 in 1 convertible,10.1,4,1920,1200,0,1,1,0,others,1.44,intel,flash storage,64,no secondary memory,0,intel hd,windows,0.69,25521.12
1127,hp,ultrabook,12.5,8,1366,768,0,0,0,0,core i5,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,1.26,100965.6
1128,lenovo,gaming,15.6,8,1920,1080,1,1,0,0,core i5,2.5,intel,ssd,128,hdd,1024,nvidia geforce,no os,2.4,52693.92
1129,hp,gaming,17.3,8,1920,1080,1,1,0,0,core i5,2.3,intel,ssd,128,hdd,1024,nvidia geforce,windows,3.35,60153.12
1130,hp,notebook,15.6,8,1366,768,0,0,0,0,core i7,2.7,intel,hdd,2048,no secondary memory,0,intel hd,windows,2.04,33513.12
1131,lenovo,2 in 1 convertible,14.0,8,1920,1080,1,1,1,0,core i7,2.6,intel,ssd,512,no secondary memory,0,nvidia,windows,1.8,109244.25
1132,asus,notebook,14.0,4,1366,768,0,0,0,0,celeron,1.1,intel,flash storage,32,no secondary memory,0,intel hd,windows,1.5,14811.84
1133,hp,ultrabook,15.6,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,1.84,40066.56
1134,acer,notebook,15.6,4,1920,1080,1,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.23,32820.48
1135,lenovo,notebook,15.6,16,1920,1080,1,0,0,0,core i7,2.5,intel,hybrid,1024,no secondary memory,0,amd radeon,windows,2.5,58554.72
1136,hp,workstation,17.3,8,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,nvidia,windows,3.0,210424.03
1137,dell,notebook,15.6,8,1366,768,0,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,amd radeon,windows,2.5,41771.52
1138,msi,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,hdd,1024,nvidia geforce,windows,3.78,127818.72
1139,hp,ultrabook,15.6,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.88,115709.24
1140,lenovo,2 in 1 convertible,14.0,16,2560,1440,0,1,1,0,core i7,2.6,intel,ssd,512,no secondary memory,0,intel hd,windows,2.8,130003.2
1141,msi,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.4,60888.38
1142,hp,2 in 1 convertible,13.3,8,1920,1080,1,0,1,0,core i5,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,1.48,86793.12
1143,hp,workstation,15.6,8,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,nvidia,windows,2.59,118761.12
1144,hp,2 in 1 convertible,13.3,8,2560,1440,0,0,1,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.48,95850.72
1145,hp,workstation,15.6,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,nvidia,windows,2.0,101178.72
1146,hp,ultrabook,12.5,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.26,122381.5
1147,dell,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,2.18,53807.47
1148,hp,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.88,84129.12
1149,lenovo,2 in 1 convertible,14.0,8,2560,1440,0,1,1,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.27,124621.92
1150,lenovo,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,intel hd,no os,1.9,18061.92
1151,hp,notebook,15.6,4,1366,768,0,0,0,0,others,1.8,amd,hdd,500,no secondary memory,0,amd radeon,windows,1.86,15824.16
1152,lenovo,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.3,intel,hdd,1024,no secondary memory,0,amd radeon,no os,2.32,31914.72
1153,dell,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.8,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.62,63882.72
1154,dell,notebook,15.6,8,3840,2160,0,1,1,1,core i5,2.3,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,2.04,119916.23
1155,hp,notebook,15.6,4,1920,1080,1,0,0,0,a series,2.5,amd,ssd,256,no secondary memory,0,amd radeon,windows,1.91,25515.26
1156,msi,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.7,79536.38
1157,lenovo,ultrabook,14.0,12,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,512,no secondary memory,0,intel hd,windows,1.4,122490.72
1158,lenovo,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.3,intel,hybrid,1024,no secondary memory,0,amd radeon,windows,2.5,42010.75
1159,hp,2 in 1 convertible,13.3,8,2560,1440,0,0,1,0,core i7,2.6,intel,ssd,512,no secondary memory,0,intel hd,windows,1.48,108744.48
1160,lenovo,ultrabook,14.0,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,1.7,79866.72
1161,msi,gaming,14.0,16,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,1.7,94252.32
1162,hp,gaming,15.6,8,1920,1080,1,1,0,0,core i7,2.8,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.62,47898.72
1163,lenovo,notebook,15.6,8,1366,768,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.2,24455.52
1164,hp,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,no os,2.1,25414.03
1165,dell,gaming,15.6,8,3840,2160,0,0,0,1,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.62,79813.44
1166,lenovo,notebook,15.6,8,1920,1080,1,1,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.95,74059.2
1167,lenovo,notebook,15.6,4,1920,1080,1,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.2,24935.04
1168,hp,notebook,14.0,2,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,32,no secondary memory,0,intel hd,windows,1.44,13266.72
1169,msi,gaming,15.6,8,1920,1080,1,1,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.2,44701.92
1170,hp,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.96,36177.12
1171,hp,notebook,15.6,16,1920,1080,1,0,0,0,core i7,1.8,intel,ssd,512,no secondary memory,0,intel uhd,windows,2.1,61751.52
1172,asus,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,windows,2.2,19660.32
1173,lenovo,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,no os,2.1,21205.44
1174,lenovo,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,nvidia geforce,no os,2.2,37775.52
1175,asus,notebook,14.0,4,1920,1080,1,0,0,0,core i3,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,2.0,40972.32
1176,lenovo,notebook,15.6,4,1920,1080,1,0,0,0,core i7,2.5,intel,hybrid,1024,no secondary memory,0,intel hd,windows,2.32,43956.0
1177,lenovo,gaming,15.6,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,512,no secondary memory,0,nvidia geforce,windows,3.31,69530.4
1178,msi,gaming,15.6,16,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,1.91,114731.55
1179,hp,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,2.07,34632.0
1180,lenovo,2 in 1 convertible,14.0,8,2560,1440,0,1,1,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.36,87219.36
1181,lenovo,ultrabook,15.6,6,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,1.54,44275.68
1182,dell,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.7,intel,ssd,256,no secondary memory,0,nvidia geforce,linux,1.98,47686.13
1183,acer,notebook,15.6,4,1366,768,0,0,0,0,celeron,2.0,intel,hdd,500,no secondary memory,0,intel hd,windows,2.1,17742.24
1184,hp,notebook,15.6,6,1920,1080,1,1,0,0,core i7,2.6,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.18,42570.72
1185,asus,gaming,15.6,8,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.59,48431.52
1186,dell,2 in 1 convertible,15.6,16,1920,1080,1,0,1,0,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,2.09,62817.12
1187,acer,notebook,15.6,4,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,nvidia geforce,windows,2.23,36816.48
1188,dell,ultrabook,13.3,8,3200,1800,0,0,1,0,core i5,2.4,intel,ssd,256,no secondary memory,0,intel hd,linux,1.23,58554.72
1189,acer,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,4.2,138474.72
1190,lenovo,gaming,15.6,8,1920,1080,1,1,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.4,43636.32
1191,samsung,2 in 1 convertible,12.3,4,2400,1600,0,1,1,0,others,2.0,intel,flash storage,32,no secondary memory,0,arm,chrome os,1.15,35111.52
1192,hp,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,1.86,25840.8
1193,apple,ultrabook,12.0,8,2304,1440,0,1,0,0,others,1.1,intel,flash storage,256,no secondary memory,0,intel hd,mac,0.92,61964.64
1194,dell,2 in 1 convertible,13.3,8,1920,1080,1,1,1,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.6,63882.72
1195,hp,notebook,15.6,12,1920,1080,1,1,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.21,70702.56
1196,lenovo,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,amd radeon,no os,1.9,19607.04
1197,asus,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,512,hdd,1024,nvidia geforce,windows,4.3,114552.0
1198,acer,notebook,15.6,4,1366,768,0,0,0,0,celeron,2.0,intel,hdd,1024,no secondary memory,0,intel hd,linux,2.1,14492.16
1199,msi,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.43,109165.39
1200,dell,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,ssd,128,no secondary memory,0,amd radeon,windows,2.3,26586.72
1201,lenovo,notebook,15.6,8,1366,768,0,0,0,0,core i7,2.5,intel,hdd,500,no secondary memory,0,nvidia geforce,no os,2.2,33513.12
1202,dell,2 in 1 convertible,15.6,16,1920,1080,1,0,1,0,core i7,1.8,intel,ssd,512,no secondary memory,0,intel uhd,windows,2.0,68464.8
1203,dell,ultrabook,13.3,16,3200,1800,0,0,1,0,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,1.2,142790.4
1204,asus,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.6,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.2,62284.32
1205,dell,notebook,15.6,8,1920,1080,1,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,amd radeon,windows,2.36,47365.92
1206,hp,notebook,15.6,8,1366,768,0,0,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.91,30849.12
1207,lenovo,notebook,15.6,4,1366,768,0,0,0,0,others,2.2,amd,hdd,500,no secondary memory,0,amd radeon,windows,2.2,15930.72
1208,acer,notebook,17.3,8,1600,900,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,3.3,33513.12
1209,asus,gaming,15.6,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.2,130482.72
1210,apple,ultrabook,12.0,8,2304,1440,0,1,0,0,others,1.2,intel,flash storage,512,no secondary memory,0,intel hd,mac,0.92,68145.12
1211,asus,notebook,15.6,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.2,93186.72
1212,msi,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.43,103842.19
1213,dell,2 in 1 convertible,15.6,8,1920,1080,1,1,1,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,2.19,53226.72
1214,asus,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.9,103842.72
1215,acer,netbook,11.6,2,1366,768,0,0,0,0,celeron,1.5,intel,ssd,32,no secondary memory,0,intel hd,chrome os,1.3,9270.72
1216,acer,notebook,17.3,4,1600,900,0,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,3.3,31861.44
1217,lenovo,notebook,17.3,8,1600,900,0,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,intel hd,no os,2.8,28717.92
1218,lenovo,gaming,15.6,8,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.6,67772.16
1219,acer,2 in 1 convertible,14.0,8,1920,1080,1,1,1,0,core i7,1.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.2,61218.72
1220,lenovo,notebook,15.6,8,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,no secondary memory,0,intel hd,windows,2.3,81465.12
1221,msi,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.2,78647.14
1222,hp,notebook,15.6,6,1920,1080,1,0,0,0,a series,2.7,amd,hdd,1024,no secondary memory,0,amd radeon,windows,2.1,28185.12
1223,dell,ultrabook,12.5,8,1920,1080,1,0,1,0,core i5,2.4,intel,ssd,256,no secondary memory,0,intel hd,windows,1.26,91288.35
1224,dell,2 in 1 convertible,15.0,4,1920,1080,1,0,1,0,core i3,2.4,intel,hdd,500,no secondary memory,0,intel hd,windows,2.08,27119.52
1225,asus,notebook,15.6,4,1366,768,0,0,0,0,pentium,1.6,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.65,16463.52
1226,dell,ultrabook,13.3,8,3200,1800,0,0,1,0,core i7,2.7,intel,ssd,256,no secondary memory,0,intel hd,windows,1.29,78694.56
1227,dell,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,1024,no secondary memory,0,intel hd,linux,2.18,27804.7
1228,lenovo,gaming,15.6,16,1920,1080,1,1,1,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.6,54825.12
1229,msi,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.2,61218.72
1230,lenovo,netbook,12.5,16,1920,1080,1,1,1,0,core i7,2.5,intel,ssd,512,no secondary memory,0,intel hd,windows,1.3,87912.0
1231,razer,gaming,14.0,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,1024,no secondary memory,0,nvidia geforce,windows,1.95,186426.72
1232,dell,notebook,15.6,8,1366,768,0,0,1,0,core i3,2.4,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.3,24988.85
1233,msi,gaming,17.3,16,1920,1080,1,0,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.7,85141.44
1234,apple,ultrabook,11.6,4,1366,768,0,0,0,0,core i5,1.6,intel,flash storage,256,no secondary memory,0,intel hd,mac,1.08,51095.52
1235,hp,notebook,15.6,4,1920,1080,1,0,0,0,core i3,2.0,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.1,25467.84
1236,hp,ultrabook,14.0,8,2560,1440,0,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.54,117119.56
1237,dell,notebook,15.6,4,1366,768,0,0,0,0,core i5,2.3,intel,hdd,500,no secondary memory,0,intel hd,windows,2.24,39267.36
1238,msi,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.3,62284.32
1239,lenovo,notebook,13.3,16,1920,1080,1,1,0,0,core i7,2.7,intel,ssd,512,no secondary memory,0,intel hd,windows,1.4,79866.72
1240,lenovo,notebook,15.6,6,1920,1080,1,0,0,0,a series,3.6,amd,ssd,256,no secondary memory,0,amd radeon,windows,2.2,31838.53
1241,asus,ultrabook,13.3,8,1920,1080,1,0,0,0,core i7,2.5,intel,ssd,256,no secondary memory,0,intel hd,windows,1.45,68198.4
1242,acer,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,hdd,500,no secondary memory,0,intel hd,linux,2.4,19276.7
1243,dell,2 in 1 convertible,17.3,16,1920,1080,1,0,1,0,core i7,2.7,intel,ssd,512,no secondary memory,0,nvidia geforce,windows,2.77,95850.72
1244,hp,notebook,14.0,4,1920,1080,1,0,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.54,58607.47
1245,asus,gaming,15.6,16,1920,1080,1,1,0,0,core i7,2.8,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.5,85248.0
1246,dell,notebook,14.0,4,1366,768,0,0,0,0,core i5,2.5,intel,hdd,500,no secondary memory,0,intel hd,windows,1.6,46620.0
1247,asus,gaming,15.6,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,256,hdd,1024,nvidia geforce,windows,2.34,123876.0
1248,lenovo,notebook,15.6,8,1920,1080,1,1,0,0,core i5,2.5,intel,ssd,256,no secondary memory,0,intel hd,no os,2.3,30529.44
1249,dell,2 in 1 convertible,13.3,8,3200,1800,0,0,1,0,core i5,1.2,intel,ssd,256,no secondary memory,0,intel hd,windows,1.24,96596.64
1250,dell,notebook,15.6,4,1366,768,0,0,0,0,pentium,1.6,intel,hdd,500,no secondary memory,0,intel hd,linux,2.2,17262.72
1251,hp,notebook,15.6,4,1366,768,0,0,0,0,a series,2.5,amd,hdd,500,no secondary memory,0,amd radeon,windows,1.86,21258.72
1252,lenovo,notebook,15.6,6,1920,1080,1,0,0,0,core i3,2.3,intel,ssd,128,no secondary memory,0,nvidia geforce,windows,2.4,30316.32
1253,lenovo,notebook,14.0,8,1920,1080,1,1,0,0,core i5,2.3,intel,ssd,256,no secondary memory,0,intel hd,windows,1.9,57116.16
1254,dell,notebook,15.6,4,1366,768,0,0,0,0,pentium,1.6,intel,hdd,500,no secondary memory,0,intel hd,windows,2.2,23655.79
1255,asus,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.1,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.0,18061.92
1256,asus,gaming,17.3,16,1920,1080,1,1,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,4.0,101232.0
1257,dell,notebook,15.6,4,1366,768,0,0,0,0,core i3,2.0,intel,hdd,500,no secondary memory,0,intel hd,windows,2.29,26107.2
1258,lenovo,notebook,15.6,8,1920,1080,1,0,0,0,core i7,2.5,intel,hybrid,1024,no secondary memory,0,amd radeon,windows,2.32,47685.6
1259,msi,gaming,15.6,8,1920,1080,1,0,0,0,core i7,2.6,intel,ssd,128,hdd,1024,nvidia geforce,windows,2.4,65481.12
1260,lenovo,2 in 1 convertible,14.0,4,1920,1080,1,0,1,0,core i5,2.3,intel,ssd,128,no secondary memory,0,intel hd,windows,1.8,44382.77
1261,asus,ultrabook,13.3,8,1920,1080,1,1,0,0,others,0.9,intel,ssd,512,no secondary memory,0,intel hd,windows,1.2,38841.12
1262,dell,notebook,15.6,6,1366,768,0,0,0,0,core i3,2.4,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.3,24455.52
1263,acer,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,linux,2.4,15397.92
1264,dell,notebook,15.6,2,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,windows,2.2,20193.12
1265,lenovo,notebook,15.6,8,1920,1080,1,1,0,0,core i7,2.6,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.6,47898.72
1266,hp,notebook,15.6,6,1920,1080,1,0,0,0,a series,2.9,amd,hybrid,1024,no secondary memory,0,amd radeon,windows,2.04,29303.47
1267,dell,notebook,15.6,8,1366,768,0,0,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,amd radeon,linux,2.3,42943.15
1268,hp,netbook,11.6,2,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,32,no secondary memory,0,intel hd,windows,1.17,11135.52
1269,asus,notebook,15.6,4,1366,768,0,0,0,0,core i7,2.5,intel,hdd,500,no secondary memory,0,nvidia geforce,windows,2.2,38378.65
1270,lenovo,2 in 1 convertible,14.0,4,1920,1080,1,1,1,0,core i7,2.5,intel,ssd,128,no secondary memory,0,intel hd,windows,1.8,33992.64
1271,lenovo,2 in 1 convertible,13.3,16,3200,1800,0,1,1,0,core i7,2.5,intel,ssd,512,no secondary memory,0,intel hd,windows,1.3,79866.72
1272,lenovo,notebook,14.0,2,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,64,no secondary memory,0,intel hd,windows,1.5,12201.12
1273,hp,notebook,15.6,6,1366,768,0,0,0,0,core i7,2.5,intel,hdd,1024,no secondary memory,0,amd radeon,windows,2.19,40705.92
1274,asus,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,windows,2.2,19660.32
1275,asus,ultrabook,13.3,8,1920,1080,1,1,0,0,others,0.9,intel,ssd,512,no secondary memory,0,intel hd,windows,1.2,38841.12
1276,dell,notebook,15.6,6,1366,768,0,0,0,0,core i3,2.4,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.3,24455.52
1277,acer,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,linux,2.4,15397.92
1278,dell,notebook,15.6,2,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,windows,2.2,20193.12
1279,lenovo,notebook,15.6,8,1920,1080,1,1,0,0,core i7,2.6,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.6,47898.72
1280,hp,notebook,15.6,6,1920,1080,1,0,0,0,a series,2.9,amd,hybrid,1024,no secondary memory,0,amd radeon,windows,2.04,29303.47
1281,dell,notebook,15.6,8,1366,768,0,0,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,amd radeon,linux,2.3,42943.15
1282,hp,netbook,11.6,2,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,32,no secondary memory,0,intel hd,windows,1.17,11135.52
1283,asus,notebook,15.6,4,1366,768,0,0,0,0,core i7,2.5,intel,hdd,500,no secondary memory,0,nvidia geforce,windows,2.2,38378.65
1284,lenovo,2 in 1 convertible,14.0,4,1920,1080,1,1,1,0,core i7,2.5,intel,ssd,128,no secondary memory,0,intel hd,windows,1.8,33992.64
1285,lenovo,2 in 1 convertible,13.3,16,3200,1800,0,1,1,0,core i7,2.5,intel,ssd,512,no secondary memory,0,intel hd,windows,1.3,79866.72
1286,lenovo,notebook,14.0,2,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,64,no secondary memory,0,intel hd,windows,1.5,12201.12
1287,hp,notebook,15.6,6,1366,768,0,0,0,0,core i7,2.5,intel,hdd,1024,no secondary memory,0,amd radeon,windows,2.19,40705.92
1288,asus,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,windows,2.2,19660.32
1289,asus,ultrabook,13.3,8,1920,1080,1,1,0,0,others,0.9,intel,ssd,512,no secondary memory,0,intel hd,windows,1.2,38841.12
1290,dell,notebook,15.6,6,1366,768,0,0,0,0,core i3,2.4,intel,hdd,1024,no secondary memory,0,intel hd,windows,2.3,24455.52
1291,acer,notebook,15.6,4,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,linux,2.4,15397.92
1292,dell,notebook,15.6,2,1366,768,0,0,0,0,celeron,1.6,intel,hdd,500,no secondary memory,0,intel hd,windows,2.2,20193.12
1293,lenovo,notebook,15.6,8,1920,1080,1,1,0,0,core i7,2.6,intel,hdd,1024,no secondary memory,0,nvidia geforce,windows,2.6,47898.72
1294,hp,notebook,15.6,6,1920,1080,1,0,0,0,a series,2.9,amd,hybrid,1024,no secondary memory,0,amd radeon,windows,2.04,29303.47
1295,dell,notebook,15.6,8,1366,768,0,0,0,0,core i7,2.7,intel,hdd,1024,no secondary memory,0,amd radeon,linux,2.3,42943.15
1296,hp,netbook,11.6,2,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,32,no secondary memory,0,intel hd,windows,1.17,11135.52
1297,asus,notebook,15.6,4,1366,768,0,0,0,0,core i7,2.5,intel,hdd,500,no secondary memory,0,nvidia geforce,windows,2.2,38378.65
1298,lenovo,2 in 1 convertible,14.0,4,1920,1080,1,1,1,0,core i7,2.5,intel,ssd,128,no secondary memory,0,intel hd,windows,1.8,33992.64
1299,lenovo,2 in 1 convertible,13.3,16,3200,1800,0,1,1,0,core i7,2.5,intel,ssd,512,no secondary memory,0,intel hd,windows,1.3,79866.72
1300,lenovo,notebook,14.0,2,1366,768,0,0,0,0,celeron,1.6,intel,flash storage,64,no secondary memory,0,intel hd,windows,1.5,12201.12
1301,hp,notebook,15.6,6,1366,768,0,0,0,0,core i7,2.5,intel,hdd,1024,no secondary memory,0,amd radeon,windows,2.19,40705.92
